ds,yhat,yhat_lower,yhat_upper
2017-10-06 16:00:00,35040.50889897555,31411.004315518025,38848.36136504747
2017-10-06 17:00:00,36877.3277412045,32914.10381769076,40777.70969619749
2017-10-06 18:00:00,40203.48287272535,36168.66648075636,43962.927432773104
2017-10-06 19:00:00,43649.65655881194,39385.595787422564,47856.90162374354
2017-10-06 20:00:00,45375.001141857225,41375.350024146246,49535.8859976383
2017-10-06 21:00:00,44210.951805084995,40531.85354432101,48304.93700861408
2017-10-06 22:00:00,40450.6403678151,36317.09339513218,44326.838643949086
2017-10-06 23:00:00,35648.05764947022,31524.275170122954,39897.031995595775
2017-10-07 00:00:00,31560.337327076744,27576.640185383032,35355.887692753844
2017-10-07 01:00:00,29053.994280830066,24963.877674304826,32785.91444815492
2017-10-07 02:00:00,27797.70831218469,23813.268679317567,31645.755747768595
2017-10-07 03:00:00,26883.143836782685,23038.77730578057,30787.36508478815
2017-10-07 04:00:00,25759.465713047335,21819.779976387475,29656.05310354401
2017-10-07 05:00:00,24687.634806355032,20682.614524508168,28424.39154745729
2017-10-07 06:00:00,24422.594152202695,20639.54724850603,28387.603492022998
2017-10-07 07:00:00,25511.84419565691,21828.78413537939,29442.174589423532
2017-10-07 08:00:00,27846.80288910222,23904.328713935774,31818.05224034047
2017-10-07 09:00:00,30766.350237593528,26404.455410030623,34442.170324573155
2017-10-07 10:00:00,33488.497653210296,29529.6588169428,37035.32353694662
2017-10-07 11:00:00,35448.031330886464,31696.053436744303,39624.552705860166
2017-10-07 12:00:00,36364.30792798191,32291.227651539823,40209.491219369265
2017-10-07 13:00:00,36208.641138279556,32092.79516047181,39987.92531515389
2017-10-07 14:00:00,35281.31429251055,31574.832879557543,39247.221564175234
2017-10-07 15:00:00,34324.20232158523,30364.73868354621,38526.54914514522
2017-10-07 16:00:00,34361.79345329015,30924.068724359273,38458.325853578084
2017-10-07 17:00:00,36125.90601227901,32057.229720686497,40113.35181476532
2017-10-07 18:00:00,39382.61489845025,35478.05043564705,43405.75169753724
2017-10-07 19:00:00,42763.418654854904,38680.65013134374,46671.20564917839
2017-10-07 20:00:00,44428.24972865989,40442.61759849114,48182.290177166025
2017-10-07 21:00:00,43209.277915201965,39471.45846158257,47266.05010035178
2017-10-07 22:00:00,39400.3153379899,35287.35585109376,43442.72236999004
2017-10-07 23:00:00,34555.97061180447,30744.263455916633,38495.64920018884
2017-10-08 00:00:00,30433.925211099304,26640.854705947386,34117.01504781513
2017-10-08 01:00:00,27901.165133753395,24003.42957296983,32047.64517038118
2017-10-08 02:00:00,26626.75882479932,22965.415604755126,30559.90703798643
2017-10-08 03:00:00,25702.672035625757,21578.733146069757,29749.063906459553
2017-10-08 04:00:00,24578.27983662062,20708.228169418162,28664.42474356997
2017-10-08 05:00:00,23514.659435180438,19576.549683598238,27876.90768605219
2017-10-08 06:00:00,23266.774692273313,19466.746722445077,27633.637358312586
2017-10-08 07:00:00,24382.050839743646,20430.625696517334,28051.49645234975
2017-10-08 08:00:00,26751.73518464248,22932.527824254117,30726.265043980737
2017-10-08 09:00:00,29714.443386718325,25909.176551441185,33452.68468768391
2017-10-08 10:00:00,32487.83164692748,28807.864908203184,36302.19430497707
2017-10-08 11:00:00,34506.24398775558,30214.307594203146,38423.071230083566
2017-10-08 12:00:00,35488.51286267786,31555.679922705986,39215.168191837154
2017-10-08 13:00:00,35405.351622118294,31620.135720909413,39605.8735204879
2017-10-08 14:00:00,34556.373896773424,30586.240047499567,38462.37453240352
2017-10-08 15:00:00,33682.72316190031,29618.2039635411,37596.80673801653
2017-10-08 16:00:00,33808.10274867094,30050.512180444985,37861.32448613577
2017-10-08 17:00:00,35663.501581214674,31915.52549354597,39480.01799683593
2017-10-08 18:00:00,39014.13010176524,35290.17697402713,43033.07018398932
2017-10-08 19:00:00,42490.59718265868,38276.754762862074,46409.00317862911
2017-10-08 20:00:00,44251.93051172796,40555.51165759709,48015.45448543952
2017-10-08 21:00:00,43129.39031302846,39429.251092721744,47054.751298825846
2017-10-08 22:00:00,39415.88464003217,35346.79701390144,43660.26168145537
2017-10-08 23:00:00,34665.133755446004,30793.760884249918,38675.085421720985
2017-10-09 00:00:00,30633.956506690098,26439.120767696902,34705.69393471618
2017-10-09 01:00:00,28188.511655808517,24133.767394184302,32365.906521631838
2017-10-09 02:00:00,26997.085022582083,23089.219596212963,30729.743254671575
2017-10-09 03:00:00,26150.913000569388,22310.556979472276,30267.82963385555
2017-10-09 04:00:00,25098.702562412174,21336.068281086424,28978.59474616055
2017-10-09 05:00:00,24100.931311821576,20114.598497082818,28230.822631177456
2017-10-09 06:00:00,23912.038389284062,19908.954236735597,27702.53078964223
2017-10-09 07:00:00,25079.00466103574,21118.32641132184,29066.168962663665
2017-10-09 08:00:00,27492.71791040406,23644.632090092644,31669.287556467036
2017-10-09 09:00:00,30491.522571607795,26548.477222514754,34064.95924557926
2017-10-09 10:00:00,33292.89430055863,29268.807917407936,37631.19897935206
2017-10-09 11:00:00,35331.08854213563,31235.804581143446,39155.71690796783
2017-10-09 12:00:00,36324.941317858014,32522.031438991045,40433.804644624295
2017-10-09 13:00:00,36245.26076406103,32256.742648073883,40252.957101435444
2017-10-09 14:00:00,35391.844497501166,31340.80525016545,39228.30515248675
2017-10-09 15:00:00,34506.10610023551,30430.20927311033,38321.778896332675
2017-10-09 16:00:00,34612.10103436314,30721.598638942545,38469.22301600024
2017-10-09 17:00:00,36441.247316467736,32375.13451080039,40528.54329794609
2017-10-09 18:00:00,39759.25548483514,35779.34373530934,43650.73749020366
2017-10-09 19:00:00,43197.298731628136,38952.95272390833,47061.3825842396
2017-10-09 20:00:00,44915.02577614545,40747.653109055995,48859.64823129118
2017-10-09 21:00:00,43744.3664379072,39906.4129693443,47579.955069467265
2017-10-09 22:00:00,39978.938247149934,35956.86880810398,43961.023768522165
2017-10-09 23:00:00,35173.20172198925,31429.002785820976,39181.867560707804
2017-10-10 00:00:00,31084.737329584226,27421.041887261414,34966.19392368094
2017-10-10 01:00:00,28580.477214925813,24696.08467533478,32572.289585900395
2017-10-10 02:00:00,27329.482673212464,23399.47073936756,31137.30590421076
2017-10-10 03:00:00,26423.758045474235,22329.841103178213,30227.667542171333
2017-10-10 04:00:00,25312.761275489476,21202.065755780342,28873.412395063726
2017-10-10 05:00:00,24257.69480190213,20466.568199823458,28127.419326843923
2017-10-10 06:00:00,24013.687705900862,19969.643659990652,28060.949522294504
2017-10-10 07:00:00,25128.367649940938,21288.518297276834,28888.358611970958
2017-10-10 08:00:00,27493.2184323177,23318.925779068006,31259.41639353218
2017-10-10 09:00:00,30447.122783325976,26409.92290283793,34199.73218117084
2017-10-10 10:00:00,33208.03078903763,29289.147032352477,37012.709050017875
2017-10-10 11:00:00,35210.60317000833,31335.135037041608,39151.02393033346
2017-10-10 12:00:00,36174.007704478536,32038.043255392877,39754.01772163586
2017-10-10 13:00:00,36069.3073744102,32199.415475435355,39815.172163200186
2017-10-10 14:00:00,35196.475351638066,31193.310967495767,38940.18846539243
2017-10-10 15:00:00,34297.020140267945,30391.095645839505,37977.6854753292
2017-10-10 16:00:00,34395.01119615692,30411.654692701297,38371.27389589758
2017-10-10 17:00:00,36221.800354699604,32375.492415282388,40301.03400183727
2017-10-10 18:00:00,39542.95358317566,35519.152232848166,43279.23837443971
2017-10-10 19:00:00,42989.42390357674,38952.58708724952,46661.452875926254
2017-10-10 20:00:00,44720.56801868706,41122.77336368354,48741.856007466784
2017-10-10 21:00:00,43567.95655194332,39939.79293124455,47460.29198847669
2017-10-10 22:00:00,39824.786169972154,35924.67444273239,43749.79775107607
2017-10-10 23:00:00,35045.04114523912,31221.968498453705,38958.36572830721
2017-10-11 00:00:00,30985.77728882523,27099.621202750488,34931.61500025351
2017-10-11 01:00:00,28513.361249811453,24566.61319745086,32348.887283156
2017-10-11 02:00:00,27296.256047687668,23107.2283561225,31102.451696860186
2017-10-11 03:00:00,26425.84341859265,22550.433695662545,30378.048399939787
2017-10-11 04:00:00,25350.94310007206,21181.339852431633,29379.202521358333
2017-10-11 05:00:00,24332.112611730652,20329.824748522988,28754.47849059945
2017-10-11 06:00:00,24123.83833783905,20325.72445129748,28213.902090880845
2017-10-11 07:00:00,25273.116330924422,21406.673218032116,29191.55806914718
2017-10-11 08:00:00,27670.818543657904,23438.9976640809,31203.932068893948
2017-10-11 09:00:00,30655.244004777225,26649.4586784652,34552.95479144288
2017-10-11 10:00:00,33443.79521302526,29523.775967043497,37368.9171220607
2017-10-11 11:00:00,35470.62887612653,31532.75388527168,39500.92506536819
2017-10-11 12:00:00,36454.45918532979,32634.360081537616,40369.46506480604
2017-10-11 13:00:00,36365.95211807072,32470.10651095147,40153.85824993901
2017-10-11 14:00:00,35504.74580291085,31831.280877772868,39490.851111885626
2017-10-11 15:00:00,34612.08019697794,30617.473289261336,38630.809759554024
2017-10-11 16:00:00,34711.82633743147,31016.89181104884,38831.693154700995
2017-10-11 17:00:00,36535.210450150254,32480.682032869685,40534.51024612437
2017-10-11 18:00:00,39847.747399778804,35867.22017442397,43856.59483968664
2017-10-11 19:00:00,43280.414305262006,39506.688354117454,47539.2066186904
2017-10-11 20:00:00,44992.66684427987,41230.17613160548,48951.48417390403
2017-10-11 21:00:00,43816.24816297634,39659.973117603884,47564.205350080134
2017-10-11 22:00:00,40044.59867675586,35745.63120581527,44154.49089761506
2017-10-11 23:00:00,35232.01435242412,31294.227768476776,39098.569826226376
2017-10-12 00:00:00,31135.926441468448,27517.934698501453,35118.36909754559
2017-10-12 01:00:00,28623.135719565387,24738.151264155553,32559.35930228933
2017-10-12 02:00:00,27362.592162729834,23205.060512963275,31386.979141980508
2017-10-12 03:00:00,26446.210719173636,22787.30510706093,30736.93616202193
2017-10-12 04:00:00,25323.383384756096,21406.050202035134,29151.99416793009
2017-10-12 05:00:00,24255.271238039924,20182.658827839936,28268.69555609858
2017-10-12 06:00:00,23996.987338066843,20001.016274455913,27811.001762940406
2017-10-12 07:00:00,25096.169013345985,21103.60877439956,28747.07807335
2017-10-12 08:00:00,27444.33536018351,23659.967758394574,30792.09255856326
2017-10-12 09:00:00,30380.42958035432,26385.653688771054,34046.039667953024
2017-10-12 10:00:00,33122.486548775116,29292.351488263266,37063.63745341049
2017-10-12 11:00:00,35105.274851861264,31219.6673555525,39081.29245702371
2017-10-12 12:00:00,36048.091605697555,32358.796988447713,39928.1854600822
2017-10-12 13:00:00,35922.148652489894,32037.911127361745,39857.05821851355
2017-10-12 14:00:00,35027.58528229711,30896.158818205735,38842.99445444474
2017-10-12 15:00:00,34106.090826677064,30366.20154440382,37975.770281838835
2017-10-12 16:00:00,34181.92748398233,30248.355382576203,37978.81336529938
2017-10-12 17:00:00,35986.64874244454,31882.58866071486,39854.870675324084
2017-10-12 18:00:00,39286.02796418345,35263.150298147106,43158.03388436639
2017-10-12 19:00:00,42711.22801849399,38676.248015222176,46791.37963848906
2017-10-12 20:00:00,44421.81454444611,40480.4708098776,48193.54034875687
2017-10-12 21:00:00,43249.56280116642,39473.57539528823,47287.84915332814
2017-10-12 22:00:00,39487.86642294376,35364.36893352248,43272.073023475736
2017-10-12 23:00:00,34690.89568568479,30782.027944834164,39029.26015916559
2017-10-13 00:00:00,30615.878261609916,26695.298243211644,34549.75823296084
2017-10-13 01:00:00,28129.33550310038,24272.193824136382,32450.316993577504
2017-10-13 02:00:00,26899.865170289926,22900.097279835452,30601.91303854605
2017-10-13 03:00:00,26018.96122298634,22203.15727137755,29835.183727247033
2017-10-13 04:00:00,24935.53083723339,20928.822504896936,28773.967381525195
2017-10-13 05:00:00,23910.19224315237,19913.10521400804,27914.333998358306
2017-10-13 06:00:00,23697.464219335812,19890.708530045027,27778.126151173314
2017-10-13 07:00:00,24844.34568658503,20726.56893768156,28664.585552276716
2017-10-13 08:00:00,27241.68113291853,23351.754378699927,31235.461422258584
2017-10-13 09:00:00,30227.71139944412,26351.144032983095,33882.71191557968
2017-10-13 10:00:00,33019.750112533286,29183.701862193826,36955.11071852305
2017-10-13 11:00:00,35051.83489315181,31136.851270291896,39043.85778445808
2017-10-13 12:00:00,36042.53153414839,32031.17617497419,39910.52491468951
2017-10-13 13:00:00,35962.32963052329,31699.174161745377,40049.91029793508
2017-10-13 14:00:00,35110.664685797296,31377.59594462028,39109.848109284
2017-10-13 15:00:00,34228.54992469978,30371.7169836853,37978.36682266772
2017-10-13 16:00:00,34339.60805281703,30431.083090030203,38173.797698909686
2017-10-13 17:00:00,36174.798217125724,32193.509663443863,40171.62618627087
2017-10-13 18:00:00,39499.352617759614,35588.37068732341,43534.682985012296
2017-10-13 19:00:00,42943.953558736845,39080.052229098736,47151.44817398921
2017-10-13 20:00:00,44667.75341956456,40482.62798831659,48435.315970738644
2017-10-13 21:00:00,43502.187419052716,39681.00675824351,47478.99285571829
2017-10-13 22:00:00,39740.3874100832,35971.73622582477,43388.43592139613
2017-10-13 23:00:00,34936.34424456999,31003.874494854732,38570.98771705957
2017-10-14 00:00:00,30847.19162999031,27213.953559986672,34858.86645338316
2017-10-14 01:00:00,28339.44447543519,24353.470670701696,32079.50937546433
2017-10-14 02:00:00,27081.782609483256,23244.543824801956,31113.84948438515
2017-10-14 03:00:00,26165.870473788098,22156.173778857712,30117.420529653657
2017-10-14 04:00:00,25040.872950388115,21219.662126876698,28951.317708900264
2017-10-14 05:00:00,23967.750927185585,20058.617651890105,27777.329591124995
2017-10-14 06:00:00,23701.447460209063,19913.804431299257,27573.85297096542
2017-10-14 07:00:00,24789.463013771878,21017.16349611468,28671.16057059107
2017-10-14 08:00:00,27123.21555758579,23209.7882433737,30986.97872858761
2017-10-14 09:00:00,30041.585112255998,26334.010673411027,34033.425488784815
2017-10-14 10:00:00,32762.583104521498,28698.243166050157,36587.308562115366
2017-10-14 11:00:00,34720.99574112739,30823.063431117895,38840.71856009597
2017-10-14 12:00:00,35636.17969069506,31566.15209532035,39504.39464108983
2017-10-14 13:00:00,35479.44865721376,31816.312437787765,39450.967598094954
2017-10-14 14:00:00,34551.08597763851,30322.24873472797,38565.80908810864
2017-10-14 15:00:00,33592.96658893681,29726.322397738397,37407.13794757131
2017-10-14 16:00:00,33629.57872305547,29833.316018551148,37397.300791440604
2017-10-14 17:00:00,35392.74070720971,31412.53427523493,39573.209672376215
2017-10-14 18:00:00,38648.52744209033,34577.092053399545,42413.32673480176
2017-10-14 19:00:00,42028.43747040809,37975.89022058377,45932.79817465185
2017-10-14 20:00:00,43692.40323659977,39695.9866335698,47459.740761489105
2017-10-14 21:00:00,42472.59453214397,38425.91828955252,46526.91677192755
2017-10-14 22:00:00,38662.82347492469,34739.911152753804,42751.54917849732
2017-10-14 23:00:00,33817.69867252974,29652.42443554519,37961.95318936825
2017-10-15 00:00:00,29694.90159021537,25741.81013960069,33461.34374508527
2017-10-15 01:00:00,27161.41821543909,23132.728097997566,31066.067442061707
2017-10-15 02:00:00,25886.31698120846,21990.240526775135,29977.75306620356
2017-10-15 03:00:00,24961.563624771235,21058.143689289995,28756.019994155435
2017-10-15 04:00:00,23836.53320113923,19914.716057947226,27658.60976588591
2017-10-15 05:00:00,22772.302900605973,18840.58388400433,26767.36331621815
2017-10-15 06:00:00,22523.836565529058,18649.458415183115,26587.36928479805
2017-10-15 07:00:00,23638.55940698315,19756.00406565465,27659.76964532415
2017-10-15 08:00:00,26007.71871038276,21999.083704992197,29928.556956601496
2017-10-15 09:00:00,28969.930111688096,24970.998030932897,32808.8848198374
2017-10-15 10:00:00,31742.849786570852,27650.907144600722,35709.67752295945
2017-10-15 11:00:00,33760.82173053338,30001.627510521586,37333.308971639
2017-10-15 12:00:00,34742.678368793735,30709.376072326486,38845.64296588582
2017-10-15 13:00:00,34659.13302149244,30863.314451821963,38447.91898189132
2017-10-15 14:00:00,33809.799287463844,29497.266799878766,37718.32830910275
2017-10-15 15:00:00,32935.82060862438,29235.15546018741,36899.01550460799
2017-10-15 16:00:00,33060.90028131877,29105.237907994582,36994.746217524
2017-10-15 17:00:00,34916.02719297157,30831.411391331043,38579.58484922216
2017-10-15 18:00:00,38266.41174722064,34059.44691193831,42229.52111258845
2017-10-15 19:00:00,41742.662777690435,37887.30496828962,45608.80201033146
2017-10-15 20:00:00,43503.80792969229,39395.707390021314,47298.18953759929
2017-10-15 21:00:00,42381.10738465,38271.166637775554,46257.72242820094
2017-10-15 22:00:00,38667.46915144271,34900.5458815453,42729.5658797218
2017-10-15 23:00:00,33916.61344665065,30132.61687893612,38069.723160120266
2017-10-16 00:00:00,29885.359069639744,26216.832982038923,33991.68157021072
2017-10-16 01:00:00,27439.864733192564,23703.9655250269,31250.958839036834
2017-10-16 02:00:00,26248.4162063155,22382.59796490084,30143.3865008593
2017-10-16 03:00:00,25402.249829705317,21431.891243311085,29512.742577290992
2017-10-16 04:00:00,24350.072521977905,20372.40199431241,28520.99704069828
2017-10-16 05:00:00,23352.361831149996,19373.615013769886,27127.41004275733
2017-10-16 06:00:00,23163.55684057289,19463.37454797638,26825.520888528747
2017-10-16 07:00:00,24330.63835725173,20347.853322561077,28030.3283079339
2017-10-16 08:00:00,26744.494104478323,22467.83522515341,30666.41684900993
2017-10-16 09:00:00,29743.468454355472,25736.534915230914,33760.1933226765
2017-10-16 10:00:00,32545.03699925671,28348.05208473828,36612.45271529923
2017-10-16 11:00:00,34583.45511889522,30749.197753876106,38479.54962000526
2017-10-16 12:00:00,35577.55876842616,31707.043805367975,39619.30059456692
2017-10-16 13:00:00,35498.156015875764,31363.530684599726,39550.70918011429
2017-10-16 14:00:00,34645.0444080943,30944.142922095147,38652.82060475907
2017-10-16 15:00:00,33759.63745620304,29682.745781958794,37746.31306491725
2017-10-16 16:00:00,33865.9905494223,30077.734789379625,37941.3985027599
2017-10-16 17:00:00,35695.52163002363,32037.472093820255,39770.50620145284
2017-10-16 18:00:00,39013.94116032619,34831.87171622971,43233.78384821349
2017-10-16 19:00:00,42452.42225553629,38719.26994654246,46835.568599377926
2017-10-16 20:00:00,44170.61355573172,40246.01202621659,48443.1911566372
2017-10-16 21:00:00,43000.444800223995,39361.58344015116,47030.530058936325
2017-10-16 22:00:00,39235.53343741742,35169.32399376965,43208.91869659971
2017-10-16 23:00:00,34430.33990236802,30347.132638613846,38239.6719385981
2017-10-17 00:00:00,30342.444576538444,26273.419892982754,34293.0650233542
2017-10-17 01:00:00,27838.7795193267,23923.36908980185,31799.35033342643
2017-10-17 02:00:00,26588.405938112417,22854.075374524095,30713.38708312283
2017-10-17 03:00:00,25683.328084350054,21767.88888756748,29605.521854644703
2017-10-17 04:00:00,24573.00381117414,20487.206563433683,28402.34238083126
2017-10-17 05:00:00,23518.635465029332,19890.84310575494,27338.241781616984
2017-10-17 06:00:00,23275.352033450916,19314.700199632687,26844.071765001405
2017-10-17 07:00:00,24390.78108373822,20617.57181106463,28234.40117793887
2017-10-17 08:00:00,26756.40631762681,22699.69180269903,30551.596459676774
2017-10-17 09:00:00,29711.110367395064,25848.102324525746,33338.284172752676
2017-10-17 10:00:00,32472.843219458315,28484.098615677856,36225.46204824301
2017-10-17 11:00:00,34476.26549400204,30625.487847858214,38559.55368502107
2017-10-17 12:00:00,35440.544866464705,31782.095976156077,39711.67332174681
2017-10-17 13:00:00,35336.74421527265,31545.50629421252,39155.44941493439
2017-10-17 14:00:00,34464.836607144105,30732.292325895298,38273.03553770657
2017-10-17 15:00:00,33566.33043974102,29933.320396805873,37835.16582062659
2017-10-17 16:00:00,33665.29506072726,29624.405315161388,37542.855362596114
2017-10-17 17:00:00,35493.08219641101,31477.53212537383,39566.70900272
2017-10-17 18:00:00,38815.257703261814,34757.46745612884,42474.9508149521
2017-10-17 19:00:00,42262.77449117489,38446.37907986908,46011.19904091557
2017-10-17 20:00:00,43994.989149491885,39948.977356814336,47894.8607109446
2017-10-17 21:00:00,42843.47218681957,38950.34400080156,46788.0669350819
2017-10-17 22:00:00,39101.42015377599,35127.78208274764,43011.10203965216
2017-10-17 23:00:00,34322.81720491075,30242.09634668037,38305.51947237756
2017-10-18 00:00:00,30264.71903280489,26354.66412327672,34063.80796667417
2017-10-18 01:00:00,27793.492166182044,23828.49551656223,31662.83148804639
2017-10-18 02:00:00,26577.59950297118,22862.125986453546,30404.704186506584
2017-10-18 03:00:00,25708.422656361126,21698.73341692931,29237.302077549135
2017-10-18 04:00:00,24634.781239985386,20578.499610530173,28569.05142469662
2017-10-18 05:00:00,23617.2326477203,19811.403994636887,27478.808108143327
2017-10-18 06:00:00,23410.263137151076,19503.430852111367,27402.16025231248
2017-10-18 07:00:00,24560.868632728485,20355.85522402717,28310.701381863848
2017-10-18 08:00:00,26959.920957743027,23078.798348983473,30964.832490917073
2017-10-18 09:00:00,29945.719010306253,26222.807006819174,33969.91784895056
2017-10-18 10:00:00,32735.665157076448,28708.87140728518,36834.7365998084
2017-10-18 11:00:00,34763.91597290029,30400.98799268322,38676.396924695364
2017-10-18 12:00:00,35749.18551453645,32066.843134380742,39665.46928939988
2017-10-18 13:00:00,35662.13962357526,31962.720355898295,39457.751976357424
2017-10-18 14:00:00,34802.416291791094,31147.320673462982,39063.06285852847
2017-10-18 15:00:00,33911.255338314695,29961.794411479215,37681.301182375086
2017-10-18 16:00:00,34012.527660534986,30336.056137287513,37900.85932526023
2017-10-18 17:00:00,35837.45934414583,31863.16223478543,39917.418689264945
2017-10-18 18:00:00,39151.56511186306,35173.847375211735,43162.5341927812
2017-10-18 19:00:00,42585.82193946883,38710.96309893738,46563.98287037359
2017-10-18 20:00:00,44299.68536103709,40420.757134584346,48169.14665725813
2017-10-18 21:00:00,43124.898376818936,39079.298786649146,46982.28020696328
2017-10-18 22:00:00,39354.901256063284,35613.13343678208,43317.64179931526
2017-10-18 23:00:00,34543.98981750852,30831.560854143027,38489.23738845396
2017-10-19 00:00:00,30449.59516419533,26301.730444093675,34077.72220371373
2017-10-19 01:00:00,27938.517921677107,24108.16420525295,32180.620493351897
2017-10-19 02:00:00,26679.707914843028,22697.58254611781,30890.795546134916
2017-10-19 03:00:00,25765.079939578078,21722.52259738657,29763.25330755804
2017-10-19 04:00:00,24644.025839184826,20634.23617549541,28600.612337232385
2017-10-19 05:00:00,23577.7065369879,19741.727829545296,27426.16302273742
2017-10-19 06:00:00,23321.23493656118,19169.073324108416,26992.804230760506
2017-10-19 07:00:00,24422.248209759295,20465.001289447428,28390.904345835475
2017-10-19 08:00:00,26772.265295135614,22762.845290863115,30463.378958090147
2017-10-19 09:00:00,29710.229235658586,25774.572118744414,33362.23201400319
2017-10-19 10:00:00,32454.174746209006,28464.593423640512,36382.37827464289
2017-10-19 11:00:00,34438.87025266011,30181.332366755112,38113.643560418874
2017-10-19 12:00:00,35383.61270875076,31271.27739135641,39476.886522006156
2017-10-19 13:00:00,35259.613793820514,31115.091320362873,38794.34399866301
2017-10-19 14:00:00,34367.01263390704,30524.01008050671,38222.632245130306
2017-10-19 15:00:00,33447.498395616145,29553.314852825595,37381.94986409356
2017-10-19 16:00:00,33525.33311097841,29643.08069200875,37705.202676608205
2017-10-19 17:00:00,35332.070101414996,31417.770994250714,38924.44467567822
2017-10-19 18:00:00,38633.482560904515,34709.76790778951,42466.67547577507
2017-10-19 19:00:00,42060.73318971855,37997.08467232242,46224.404494686816
2017-10-19 20:00:00,43773.38745693389,39989.67988597442,48008.14582295664
2017-10-19 21:00:00,42603.220450807385,38640.36747909992,46699.02314661785
2017-10-19 22:00:00,38843.62563383774,34766.56297478744,42899.394143194826
2017-10-19 23:00:00,34048.77310874564,30164.621173389303,37954.79040199773
2017-10-20 00:00:00,29975.89037456226,26131.882022742702,33920.47457364404
2017-10-20 01:00:00,27491.498608307447,23497.706112789932,31608.848613445167
2017-10-20 02:00:00,26264.19539507141,22267.43806295206,30122.606328802885
2017-10-20 03:00:00,25385.47451800403,21456.774439897454,29165.65377785682
2017-10-20 04:00:00,24304.242975802823,20144.57290755538,28073.98198064088
2017-10-20 05:00:00,23281.118820469223,18862.789987200515,27009.718667298064
2017-10-20 06:00:00,23070.620651221318,19199.839745460235,27072.792001955164
2017-10-20 07:00:00,24219.747209120826,20348.070010869615,28231.0060260897
2017-10-20 08:00:00,26619.342801528386,22475.682160618406,30726.82710552473
2017-10-20 09:00:00,29607.648087660687,25748.698202162865,33619.346377037546
2017-10-20 10:00:00,32401.976511505418,28498.68164956151,36330.81297415164
2017-10-20 11:00:00,34436.36551075754,30148.604186639863,38155.71552929927
2017-10-20 12:00:00,35429.38069421241,31568.559395157565,39645.355969821736
2017-10-20 13:00:00,35351.511472007565,31260.367574555756,39066.75486016159
2017-10-20 14:00:00,34502.19316205351,30355.52133732776,38045.312441061425
2017-10-20 15:00:00,33622.43880267596,29703.165265410847,37608.22706928253
2017-10-20 16:00:00,33735.870912283724,29567.948670292015,37723.57587348209
2017-10-20 17:00:00,35573.448449822085,31794.7414699965,39338.29093412355
2017-10-20 18:00:00,38900.40342705326,34923.483221327915,42834.24471654614
2017-10-20 19:00:00,42347.41795822358,38165.58808296024,46446.866832341
2017-10-20 20:00:00,44073.64423311113,40255.73899157872,48140.67972090465
2017-10-20 21:00:00,42910.51727948828,38978.67474903013,46788.31732241584
2017-10-20 22:00:00,39151.168758851956,35218.74554999174,43025.773461849305
2017-10-20 23:00:00,34349.58933095147,30288.06502318473,37784.94177088921
2017-10-21 00:00:00,30262.91251040448,26084.937963039454,33996.4930473017
2017-10-21 01:00:00,27757.653012812047,23692.32658503208,31607.19919754435
2017-10-21 02:00:00,26502.49047255629,22347.764007655675,30603.61044330881
2017-10-21 03:00:00,25589.089136511568,21692.152658327577,29665.291588784756
2017-10-21 04:00:00,24466.613691313312,20602.928984271693,28669.870734288408
2017-10-21 05:00:00,23396.024828955673,19457.818959410408,27340.361457795196
2017-10-21 06:00:00,23132.265408554173,19563.893038853865,27203.03768162873
2017-10-21 07:00:00,24222.835697589733,20271.104374467774,28335.265477299916
2017-10-21 08:00:00,26559.1534676093,22921.87007786321,30590.175238010346
2017-10-21 09:00:00,29480.09854109569,25324.217551693855,33450.55648401817
2017-10-21 10:00:00,32203.682145767452,28240.213715991784,36134.56314001303
2017-10-21 11:00:00,34164.690288896956,30272.6311548374,38189.45045776152
2017-10-21 12:00:00,35082.479439105984,31361.73799825892,38802.64521973794
2017-10-21 13:00:00,34928.36309989508,30966.679926565037,38753.82939999696
2017-10-21 14:00:00,34002.62440718089,29865.2922152399,37693.106162533375
2017-10-21 15:00:00,33047.13809641266,29219.96398638016,36809.32103535337
2017-10-21 16:00:00,33086.39219746481,28925.56894902569,36859.46203966769
2017-10-21 17:00:00,34852.20483509347,30821.41749845699,38520.44953908891
2017-10-21 18:00:00,38110.650707155226,34189.6393015184,42093.990957755064
2017-10-21 19:00:00,41493.22815262439,37348.17663610017,45438.83287479451
2017-10-21 20:00:00,43159.869412440516,39406.97778795358,47283.421857235524
2017-10-21 21:00:00,41942.74407358069,37845.48283564617,46059.58704898568
2017-10-21 22:00:00,38135.66404933833,34125.24391799621,41945.40726199027
2017-10-21 23:00:00,33293.23774221361,29663.838991809815,37598.96331817834
2017-10-22 00:00:00,29173.146411964037,25263.18020555099,33062.658423145345
2017-10-22 01:00:00,26642.375840181878,22605.67576055767,30960.429405877137
2017-10-22 02:00:00,25369.99425360329,21774.34185263198,29513.3075158112
2017-10-22 03:00:00,24447.967182886874,20654.24489319841,28047.452090541447
2017-10-22 04:00:00,23325.66947611895,19492.707467892636,27358.918149070345
2017-10-22 05:00:00,22264.178116442185,18381.635355508362,26298.903774297058
2017-10-22 06:00:00,22018.45673834735,18313.190225302915,25975.38984938522
2017-10-22 07:00:00,23135.930345396533,19479.87194655184,27227.365032333753
2017-10-22 08:00:00,25507.84601445269,21645.61875081481,29681.104718902152
2017-10-22 09:00:00,28472.81917324222,24758.121472372044,32585.268856429022
